Files Compared,ORB 1,SSIM 1,ORB 2,SSIM 2,ORB 3,SSIM 3,ORB 4,SSIM 4,ORB 5,SSIM 5
"('6.png', '2.png')",0.597785978,0.752031636,0.856540084,0.840948125,0.906779661,0.816444894,0.977375566,0.940582507,1,0.935163258
"('6.png', '27.png')",0.655172414,0.711761986,0.831775701,0.818476884,0.91959799,0.848435442,0.982222222,0.926851692,1,0.944435755
"('6.png', '17.png')",0.684444444,0.795812305,0.740740741,0.797939711,0.931707317,0.807174747,0.972727273,0.900325847,0.993939394,0.965444738
"('6.png', '16.png')",0.762162162,0.733839156,0.862222222,0.866889305,0.870786517,0.798650802,0.969325153,0.888904421,1,0.971838463
"('6.png', '31.png')",0.551181102,0.828017032,0.850961538,0.756428008,0.935135135,0.809722762,0.966981132,0.913271509,1,0.972109266
"('6.png', '5.png')",0.698795181,0.510074557,0.888888889,0.792198744,0.96744186,0.861974099,0.983783784,0.86076489,1,0.964722034
"('6.png', '30.png')",0.551569507,0.730035139,0.765550239,0.820540319,0.884615385,0.783143095,0.952830189,0.921896401,1,0.974221231
"('6.png', '14.png')",0.664,0.800894341,0.830097087,0.805772036,0.936585366,0.837591028,0.976415094,0.927962576,1,0.974221231
"('6.png', '1.png')",0.58490566,0.812495789,0.839622642,0.827997411,0.915841584,0.825945357,0.95754717,0.892449956,1,0.958434366
"('6.png', '45.png')",0.657142857,0.776463782,0.813397129,0.830372222,0.939914163,0.839745617,0.962790698,0.93956105,1,0.952871754
"('6.png', '39.png')",0.61328125,0.769716254,0.837320574,0.777984897,0.855,0.840332191,0.985148515,0.930533457,0.997076023,0.963297108
"('6.png', '40.png')",0.673728814,0.788142843,0.821100917,0.808277782,0.835820896,0.810378229,0.973568282,0.914469243,1,0.974221231
"('6.png', '3.png')",0.733944954,0.748198675,0.824074074,0.818283519,0.936936937,0.84472836,0.958715596,0.912405354,1,0.931754291
"('6.png', '20.png')",0.661538462,0.758881946,0.7,0.784247706,0.903553299,0.820168839,0.980861244,0.918517963,1,0.952262527
"('6.png', '64.png')",0.611814346,0.771864583,0.914893617,0.831450247,0.923497268,0.829083524,0.99078341,0.920712971,1,0.886515232
"('6.png', '33.png')",0.641148325,0.708622474,0.87745098,0.755842006,0.9218107,0.85314292,0.947115385,0.892546411,1,0.936010517
"('6.png', '24.png')",0.784090909,0.709041227,0.879807692,0.811075515,0.914027149,0.833800584,0.966346154,0.921773486,1,0.956567699
"('6.png', '19.png')",0.715686275,0.766326257,0.885,0.794934175,0.927350427,0.840859174,0.979487179,0.938658872,1,0.971798692
"('6.png', '38.png')",0.68220339,0.806765283,0.802690583,0.810621014,0.959276018,0.844063819,0.984771574,0.885580241,1,0.961858604
"('6.png', '34.png')",0.642857143,0.763901247,0.782608696,0.695237115,0.958333333,0.844650489,0.972067039,0.868199932,1,0.974221231
"('6.png', '29.png')",0.582608696,0.717936996,0.644736842,0.770802772,0.921658986,0.836076269,0.96969697,0.907699866,1,0.919530692
"('6.png', '49.png')",0.651960784,0.783753314,0.804347826,0.815847716,0.917695473,0.826544283,0.989528796,0.94710898,1,0.956367324
"('6.png', '4.png')",0.798850575,0.756084008,0.798994975,0.790294733,0.960352423,0.839143886,0.994764398,0.945298978,1,0.974221231
"('6.png', '59.png')",0.643678161,0.796322319,0.822966507,0.798355537,0.861244019,0.780505898,0.978947368,0.936210559,1,0.954890334
"('6.png', '50.png')",0.865030675,0.716154643,0.799065421,0.86262883,0.939130435,0.851551538,0.971291866,0.935764215,1,0.956980726
"('6.png', '28.png')",0.74863388,0.619056693,0.745283019,0.800148021,0.906976744,0.83690381,0.97008547,0.88557855,0.997014925,0.959924709
"('6.png', '25.png')",0.719211823,0.702337281,0.868181818,0.848648027,0.902564103,0.804846175,0.977375566,0.927589515,1,0.974221231
"('6.png', '48.png')",0.591093117,0.656790812,0.869346734,0.849496482,0.918918919,0.83769804,0.91627907,0.926737489,0.997058824,0.956499961
"('6.png', '9.png')",0.715686275,0.778774381,0.840336134,0.82925685,0.92195122,0.811127783,0.966019417,0.933940537,0.997005988,0.962928154
"('6.png', '62.png')",0.722772277,0.749830358,0.863436123,0.797798685,0.875536481,0.795846347,0.961206897,0.904264395,1,0.923434524
"('6.png', '44.png')",0.647058824,0.759554151,0.823255814,0.759717066,0.926724138,0.803229735,0.948356808,0.924508236,1,0.956558059
"('6.png', '35.png')",0.601626016,0.601418017,0.797169811,0.80345955,0.902061856,0.811544638,0.97706422,0.906242487,1,0.908591231
"('6.png', '10.png')",0.683035714,0.73491975,0.88317757,0.8251492,0.904977376,0.812231952,0.974468085,0.914929618,0.994269341,0.96953591
"('6.png', '18.png')",0.654901961,0.805005185,0.819444444,0.841039202,0.923076923,0.835547255,0.968325792,0.91566563,0.996923077,0.959954659
"('6.png', '32.png')",0.660465116,0.585462691,0.871287129,0.810047952,0.862745098,0.786321097,0.955156951,0.926466141,1,0.965859379
"('6.png', '21.png')",0.629787234,0.814479888,0.805687204,0.819431908,0.96803653,0.857224516,0.980295567,0.923330195,1,0.9095562
"('6.png', '58.png')",0.677725118,0.802908377,0.827411168,0.817067575,0.906976744,0.794966769,0.985221675,0.922872664,1,0.951644089
"('23.png', '42.png')",0.811538462,0.760991933,0.613207547,0.758850423,0.833333333,0.82562339,0.968253968,0.910890803,0.997101449,0.969786543
"('23.png', '15.png')",0.860082305,0.867808174,0.662100457,0.783007784,0.892655367,0.839723122,0.950191571,0.912661045,1,0.951637768
"('23.png', '52.png')",0.818965517,0.87628469,0.846938776,0.805176851,0.897959184,0.873287683,0.979757085,0.91271899,0.996884735,0.931732692
"('23.png', '7.png')",0.770676692,0.817945529,0.915611814,0.814521879,0.889502762,0.836791913,0.977973568,0.881392002,1,0.968646186
"('23.png', '8.png')",0.871485944,0.816090198,0.829145729,0.778846881,0.894444444,0.848636681,0.975103734,0.912744082,0.996960486,0.974288087
"('23.png', '11.png')",0.757352941,0.807438407,0.75,0.782677965,0.929411765,0.849438693,0.974264706,0.90265946,0.996978852,0.97482697
"('23.png', '12.png')",0.808333333,0.845485699,0.925764192,0.839754793,0.865168539,0.83934313,0.974619289,0.901873328,0.997067449,0.968714005
"('23.png', '13.png')",0.704035874,0.774886773,0.819548872,0.830291745,0.901041667,0.842773745,0.971291866,0.892825861,1,0.917148593
"('23.png', '47.png')",0.69140625,0.724808279,0.855967078,0.821130927,0.861244019,0.875731631,0.96803653,0.897350253,1,0.95213196
"('23.png', '53.png')",0.881889764,0.801691169,0.856540084,0.816592069,0.878947368,0.873407091,0.966386555,0.880620631,1,0.934018132
"('23.png', '46.png')",0.961538462,0.779966498,0.855371901,0.756759704,0.905,0.849760789,0.973977695,0.908861865,1,0.966695484
"('23.png', '43.png')",0.84057971,0.805237115,0.792270531,0.827249161,0.856353591,0.819626089,0.958333333,0.89535611,1,0.944766987
"('23.png', '26.png')",0.834782609,0.555582692,0.852140078,0.79523054,0.870192308,0.878396558,0.97107438,0.921395237,1,0.96251428
"('23.png', '54.png')",0.781144781,0.829106457,0.799256506,0.789858107,0.904255319,0.863343322,0.9375,0.891959466,1,0.92770431
"('23.png', '41.png')",0.79245283,0.827147034,0.846153846,0.742900222,0.908571429,0.868451569,0.965174129,0.898120097,1,0.968997617
"('23.png', '36.png')",0.733840304,0.836062625,0.827160494,0.765187044,0.93236715,0.87999474,0.971659919,0.906908675,0.996941896,0.977075394
"('23.png', '51.png')",0.760617761,0.84304362,0.828,0.81955669,0.932642487,0.845436523,0.991935484,0.911389208,1,0.926324281
"('23.png', '2.png')",0.697368421,0.751240761,0.828571429,0.813049874,0.908108108,0.849600485,0.970588235,0.917129496,1,0.929143494
"('23.png', '27.png')",0.766666667,0.836049847,0.879310345,0.817616478,0.892156863,0.869489713,0.96803653,0.900790852,1,0.949987308
"('23.png', '17.png')",0.855123675,0.938256039,0.725118483,0.787376761,0.91160221,0.838770885,0.963302752,0.887398031,1,0.9682989
"('23.png', '16.png')",0.87007874,0.827765772,0.866141732,0.848118892,0.885245902,0.824760216,0.954022989,0.893117689,0.996969697,0.974692626
"('23.png', '31.png')",0.664893617,0.815155258,0.875,0.777530742,0.879310345,0.817623189,0.948979592,0.879518793,0.996923077,0.974963428
"('23.png', '5.png')",0.823255814,0.542053829,0.894941634,0.806107487,0.95212766,0.896347672,0.95959596,0.874328388,1,0.964550098
"('23.png', '30.png')",0.7734375,0.831181626,0.841201717,0.823263099,0.905027933,0.790897265,0.980079681,0.903540139,0.996941896,0.977075394
"('23.png', '14.png')",0.742857143,0.800773596,0.860759494,0.823636016,0.921875,0.867944438,0.966386555,0.909339065,0.996941896,0.977075394
"('23.png', '1.png')",0.710204082,0.812638796,0.879518072,0.837039405,0.889502762,0.860261583,0.982300885,0.886190265,0.997206704,0.971004788
"('23.png', '45.png')",0.779166667,0.815642767,0.852173913,0.828455002,0.868421053,0.87116484,0.966244726,0.926088811,1,0.956333763
"('23.png', '39.png')",0.786363636,0.87033711,0.884615385,0.783906857,0.860215054,0.832529809,0.991735537,0.917020804,1,0.96619517
"('23.png', '40.png')",0.836065574,0.879150999,0.844,0.849877638,0.836065574,0.831602604,0.975103734,0.905724356,0.996941896,0.977075394
"('23.png', '3.png')",0.876,0.824143856,0.762790698,0.809997529,0.909547739,0.886420892,0.970464135,0.902356867,1,0.940853308
"('23.png', '20.png')",0.781021898,0.851591141,0.640350877,0.789421968,0.950276243,0.851768805,0.992727273,0.912480495,1,0.955101348
"('23.png', '64.png')",0.783464567,0.86824054,0.960869565,0.82800638,0.945812808,0.853063202,0.961038961,0.903606985,1,0.893587136
"('23.png', '33.png')",0.805147059,0.846801636,0.894308943,0.769554614,0.871657754,0.884232109,0.983739837,0.885387742,1,0.920110551
"('23.png', '24.png')",0.912442396,0.823631116,0.900826446,0.812714694,0.902325581,0.862269818,0.990430622,0.899209256,1,0.96089308
"('23.png', '19.png')",0.890243902,0.859914175,0.883333333,0.801865953,0.899470899,0.874846114,0.97235023,0.920695119,0.996960486,0.974666508
"('23.png', '38.png')",0.789272031,0.790815078,0.81300813,0.814293098,0.932098765,0.882192893,0.966019417,0.883027399,1,0.977502553
"('23.png', '34.png')",0.752851711,0.833083049,0.832635983,0.687807646,0.917098446,0.881499043,0.970930233,0.858363397,0.996941896,0.977075394
"('23.png', '29.png')",0.772357724,0.804704922,0.709677419,0.757943513,0.928571429,0.863107809,0.976958525,0.895866837,1,0.922384854
"('23.png', '49.png')",0.787878788,0.884896224,0.853881279,0.815291897,0.926315789,0.868611822,1,0.932448648,0.997118156,0.956908121
"('23.png', '4.png')",0.87804878,0.828249252,0.807017544,0.802092927,0.928571429,0.875195305,0.995614035,0.929017129,0.996941896,0.977075394
"('23.png', '59.png')",0.765432099,0.8296079,0.849056604,0.820117236,0.872340426,0.818192577,0.969924812,0.93775316,1,0.957401409
"('23.png', '50.png')",0.954954955,0.817694403,0.837320574,0.839921891,0.943877551,0.879531546,0.965250965,0.9210265,1,0.953742779
"('23.png', '28.png')",0.853658537,0.669702426,0.841201717,0.795649142,0.940540541,0.858798481,0.949238579,0.879430767,1,0.959149697
"('23.png', '25.png')",0.893004115,0.764848622,0.817427386,0.812904711,0.877192982,0.812913476,0.978540773,0.914489472,0.996941896,0.977075394
"('23.png', '48.png')",0.721311475,0.712584764,0.832635983,0.82902758,0.935135135,0.870110437,0.963114754,0.917639439,1,0.961719002
"('23.png', '9.png')",0.879844961,0.917945279,0.799107143,0.79016848,0.924731183,0.835889662,0.975806452,0.924405328,1,0.964765269
"('23.png', '62.png')",0.852589641,0.840176697,0.872093023,0.83476911,0.847368421,0.842477195,0.979674797,0.886124263,1,0.928715678
"('23.png', '44.png')",0.8125,0.834033738,0.828054299,0.758533772,0.904761905,0.842786474,0.959677419,0.911096273,1,0.959541833
"('23.png', '35.png')",0.768060837,0.646989966,0.8125,0.810194018,0.965686275,0.832277958,0.977973568,0.894473711,1,0.904655073
"('23.png', '10.png')",0.821428571,0.800701095,0.862222222,0.814116387,0.832402235,0.849405801,0.983122363,0.910505027,1,0.961150077
"('23.png', '18.png')",0.791836735,0.803782469,0.857142857,0.838345588,0.939393939,0.878921432,0.97188755,0.912437119,0.993670886,0.961163497
"('23.png', '32.png')",0.825203252,0.644427342,0.92173913,0.81909183,0.825842697,0.803027097,0.938016529,0.912242105,0.996978852,0.967728648
"('23.png', '21.png')",0.764705882,0.841465338,0.869047619,0.817670148,0.955665025,0.892864948,0.972762646,0.910667343,1,0.910117465
"('23.png', '58.png')",0.844,0.8424121,0.856521739,0.819995844,0.87434555,0.826803539,0.971544715,0.910208728,0.997050147,0.951071217
"('42.png', '15.png')",0.81027668,0.778128319,0.584821429,0.766950097,0.865853659,0.827530726,0.979661017,0.943622302,1,0.967209305
"('42.png', '52.png')",0.818518519,0.772239069,0.645320197,0.743479302,0.941176471,0.842616227,0.95379538,0.947966868,1,0.948807214
"('42.png', '7.png')",0.742307692,0.740597561,0.70212766,0.767526136,0.872641509,0.824604156,0.980988593,0.912378673,1,0.984131934
"('42.png', '8.png')",0.890566038,0.730673057,0.63681592,0.739319408,0.877934272,0.821913239,0.982698962,0.948154545,1,0.990919012
"('42.png', '11.png')",0.746376812,0.7607926,0.582222222,0.75842896,0.905940594,0.848960929,0.991902834,0.910155251,1,0.990288609
"('42.png', '12.png')",0.80669145,0.782607793,0.74566474,0.785605596,0.890350877,0.827112981,0.975247525,0.938079179,1,0.98434976
"('42.png', '13.png')",0.744186047,0.741115728,0.634517766,0.779840874,0.864253394,0.836899062,0.965686275,0.922946241,1,0.917377239
"('42.png', '47.png')",0.684210526,0.803762171,0.609756098,0.76797037,0.849765258,0.835453151,0.978991597,0.93424597,1,0.961845537
"('42.png', '53.png')",0.897610922,0.750326932,0.624365482,0.764897237,0.868131868,0.850208976,0.948275862,0.910491539,1,0.940640914
"('42.png', '46.png')",0.9375,0.7392217,0.64321608,0.711164733,0.875621891,0.842237743,0.974248927,0.919607276,1,0.96728389
"('42.png', '43.png')",0.841924399,0.716794699,0.63507109,0.771931117,0.816831683,0.82287997,0.977859779,0.936527706,1,0.960402742
"('42.png', '26.png')",0.799126638,0.546837142,0.680203046,0.755267582,0.849514563,0.850220583,0.974074074,0.95712574,1,0.978096768
"('42.png', '54.png')",0.777385159,0.754016201,0.604651163,0.755297633,0.85,0.850751025,0.989949749,0.904873844,0.997084548,0.933984285
"('42.png', '41.png')",0.789667897,0.722819391,0.596244131,0.703947042,0.954773869,0.85735904,0.978902954,0.931045542,1,0.981649794
"('42.png', '36.png')",0.742268041,0.717503016,0.587939698,0.720199859,0.89017341,0.862867384,0.972027972,0.944540436,1,0.992711149
"('42.png', '51.png')",0.819923372,0.764191117,0.637254902,0.773189921,0.880681818,0.809901283,0.969348659,0.939816133,1,0.932987376
"('42.png', '2.png')",0.716738197,0.693769764,0.696517413,0.758725694,0.876712329,0.840796961,0.981818182,0.952932792,1,0.94448443
"('42.png', '27.png')",0.783783784,0.733138982,0.666666667,0.771911617,0.877906977,0.850262511,0.980079681,0.937853066,0.993993994,0.963188948
"('42.png', '17.png')",0.815884477,0.777464171,0.60952381,0.738081953,0.837438424,0.814617782,0.982300885,0.924588604,1,0.983934655
"('42.png', '16.png')",0.880434783,0.769522061,0.658878505,0.796393944,0.852564103,0.810478786,0.985611511,0.896043166,1,0.99032838
"('42.png', '31.png')",0.62745098,0.705630714,0.678756477,0.709600381,0.859756098,0.795437154,0.958083832,0.90893653,1,0.990599183
"('42.png', '5.png')",0.829694323,0.520773693,0.668393782,0.749903336,0.897435897,0.877047323,0.976878613,0.885029,1,0.977921603
"('42.png', '30.png')",0.790697674,0.79332268,0.611702128,0.767365855,0.828877005,0.789352315,0.976973684,0.9385573,1,0.992711149
"('42.png', '14.png')",0.779552716,0.817853297,0.647668394,0.761292595,0.891428571,0.842094453,0.976510067,0.944598442,1,0.992711149
"('42.png', '1.png')",0.730038023,0.718006971,0.708791209,0.775718296,0.844660194,0.851372451,0.970464135,0.911868101,1,0.976924283
"('42.png', '45.png')",0.777003484,0.797855561,0.657894737,0.785561009,0.89047619,0.861078968,0.957928803,0.959080036,0.994897959,0.971361671
"('42.png', '39.png')",0.730923695,0.762155939,0.692307692,0.740151458,0.83902439,0.83265231,0.978125,0.951835805,1,0.981787026
"('42.png', '40.png')",0.813620072,0.756333857,0.639593909,0.757258155,0.863414634,0.833341722,0.958333333,0.938875523,1,0.992711149
"('42.png', '3.png')",0.86038961,0.747921623,0.627358491,0.730615697,0.87755102,0.860800844,0.955223881,0.931779235,1,0.952231588
"('42.png', '20.png')",0.797202797,0.756727725,0.560165975,0.760170581,0.896226415,0.843267019,0.986486486,0.93322053,1,0.980706883
"('42.png', '64.png')",0.754578755,0.752908639,0.791411043,0.774837106,0.86627907,0.835764659,0.967741935,0.940164095,1,0.905230246
"('42.png', '33.png')",0.807860262,0.738220611,0.642857143,0.710197027,0.87037037,0.860334298,0.958139535,0.895713926,0.996428571,0.928892133
"('42.png', '24.png')",0.882608696,0.76017741,0.731428571,0.765722098,0.858638743,0.844179358,0.965665236,0.933102096,0.997468354,0.975057617
"('42.png', '19.png')",0.872791519,0.784465243,0.733695652,0.753721646,0.899543379,0.860605685,0.975524476,0.956245556,1,0.990288609
"('42.png', '38.png')",0.785234899,0.752593652,0.628318584,0.734383331,0.917525773,0.861682832,0.966824645,0.901417585,1,0.980348521
"('42.png', '34.png')",0.709302326,0.686098824,0.617021277,0.64292536,0.914141414,0.855761887,0.969325153,0.881049114,1,0.992711149
"('42.png', '29.png')",0.70781893,0.726576305,0.546610169,0.749214848,0.894736842,0.85481824,0.981273408,0.924657513,1,0.938020609
"('42.png', '49.png')",0.743295019,0.765246907,0.674033149,0.766491419,0.872727273,0.847506072,0.993055556,0.968002053,1,0.97257708
"('42.png', '4.png')",0.886792453,0.752946733,0.650246305,0.760709248,0.919047619,0.849423444,1,0.962751797,1,0.992711149
"('42.png', '59.png')",0.724738676,0.766397664,0.632850242,0.750018635,0.847619048,0.810134621,0.961937716,0.953387256,1,0.973037164
"('42.png', '50.png')",0.955102041,0.776707069,0.608490566,0.778616395,0.918367347,0.85177843,0.954682779,0.955442106,0.99609375,0.969365047
"('42.png', '28.png')",0.921875,0.673542923,0.630769231,0.758822978,0.921465969,0.862671712,0.956043956,0.906892017,0.993846154,0.971654422
"('42.png', '25.png')",0.904255319,0.70987802,0.629807692,0.782080253,0.863157895,0.775414692,0.962199313,0.944542004,1,0.992711149
"('42.png', '48.png')",0.701612903,0.745524353,0.632653061,0.773055038,0.91627907,0.860565145,0.967948718,0.946766828,1,0.979680667
"('42.png', '9.png')",0.843205575,0.790438061,0.634615385,0.768271166,0.902564103,0.833682099,0.963087248,0.953485292,1,0.980401024
"('42.png', '62.png')",0.877192982,0.766156802,0.649038462,0.754738694,0.859728507,0.835309711,0.973180077,0.91771515,1,0.938596873
"('42.png', '44.png')",0.812274368,0.771057288,0.592039801,0.715178507,0.859728507,0.81969426,0.949367089,0.941112948,1,0.976986623
"('42.png', '35.png')",0.78057554,0.643915669,0.634146341,0.769838503,0.835051546,0.815565235,0.979522184,0.927759673,0.995,0.920290828
"('42.png', '10.png')",0.829931973,0.749816572,0.681818182,0.769333876,0.876712329,0.830238651,0.973977695,0.936876397,0.997118156,0.973473476
"('42.png', '18.png')",0.788194444,0.752681595,0.606965174,0.776783122,0.909574468,0.839497975,0.945945946,0.940902701,0.996884735,0.976198746
"('42.png', '32.png')",0.807829181,0.659947581,0.70212766,0.762956572,0.869158879,0.788635795,0.953333333,0.943407695,1,0.983364403
"('42.png', '21.png')",0.80866426,0.738037035,0.655,0.771118782,0.902061856,0.868465955,0.973941368,0.943254939,1,0.926013596
"('42.png', '58.png')",0.836363636,0.762497584,0.690607735,0.762912287,0.848101266,0.791175676,0.965753425,0.940000033,1,0.974640176
"('15.png', '52.png')",0.881632653,0.840544742,0.671232877,0.785386294,0.931216931,0.853006954,0.976666667,0.947451796,1,0.926577453
"('15.png', '7.png')",0.805447471,0.789222152,0.768421053,0.785426539,0.918918919,0.809733492,0.96031746,0.904955439,1,0.977128275
"('15.png', '8.png')",0.899082569,0.773874124,0.687782805,0.764809744,0.938547486,0.845846613,0.985074627,0.947697383,1,0.971867268
"('15.png', '11.png')",0.768382353,0.774986103,0.60619469,0.779128806,0.956284153,0.840730306,0.958333333,0.912809203,1,0.972057367
"('15.png', '12.png')",0.855932203,0.873211744,0.797814208,0.810112777,0.912790698,0.815204755,0.985074627,0.937910592,1,0.96627271
"('15.png', '13.png')",0.742738589,0.784788499,0.689814815,0.821908285,0.841584158,0.843248674,0.985645933,0.919784245,1,0.899152795
"('15.png', '47.png')",0.716666667,0.745319335,0.665116279,0.807271719,0.857894737,0.833898555,0.950892857,0.932402214,0.99702381,0.943614295
"('15.png', '53.png')",0.885106383,0.771016832,0.729591837,0.792947336,0.947619048,0.858613244,0.955102041,0.912506441,1,0.923103793
"('15.png', '46.png')",0.979166667,0.801587585,0.723958333,0.729052784,0.911330049,0.848107624,0.964,0.920300684,1,0.949052648
"('15.png', '43.png')",0.870445344,0.766682167,0.705882353,0.823045601,0.877005348,0.81251933,0.942028986,0.934381228,0.996350365,0.942310072
"('15.png', '26.png')",0.808823529,0.571629814,0.751219512,0.782390522,0.884057971,0.860044353,0.983263598,0.952250242,1,0.959874113
"('15.png', '54.png')",0.857651246,0.827162991,0.685446009,0.781099168,0.867647059,0.863302817,0.949771689,0.898234269,1,0.935008056
"('15.png', '41.png')",0.790123457,0.77376147,0.696261682,0.725394803,0.941520468,0.868212423,0.99047619,0.930896533,1,0.963418552
"('15.png', '36.png')",0.781746032,0.797165363,0.704663212,0.750716291,0.932692308,0.869101188,0.949090909,0.949439209,1,0.974479907
"('15.png', '51.png')",0.812260536,0.812562038,0.685714286,0.803141348,0.959183673,0.815095619,0.991561181,0.941126834,1,0.90848213
"('15.png', '2.png')",0.748858447,0.717578524,0.704545455,0.800105137,0.88,0.850754052,0.957854406,0.95856278,1,0.947769775
"('15.png', '27.png')",0.868613139,0.826890378,0.662037037,0.808109904,0.885057471,0.853003437,0.978354978,0.936240535,1,0.94355223
"('15.png', '17.png')",0.861660079,0.892400033,0.639130435,0.777954993,0.911458333,0.815798341,0.973333333,0.921094806,1,0.965703413
"('15.png', '16.png')",0.885462555,0.796631641,0.677419355,0.795122234,0.862275449,0.818511667,0.935251799,0.899530192,1,0.972098139
"('15.png', '31.png')",0.691099476,0.777433872,0.692682927,0.727149623,0.943502825,0.794585546,0.956989247,0.925038788,0.994397759,0.972367941
"('15.png', '5.png')",0.817258883,0.538167201,0.718592965,0.784610932,0.95754717,0.881100371,0.937172775,0.875240761,0.994366197,0.959336912
"('15.png', '30.png')",0.792035398,0.791035026,0.660377358,0.802549707,0.937142857,0.790099855,0.971929825,0.939451655,1,0.974479907
"('15.png', '14.png')",0.751879699,0.777240679,0.694174757,0.789128213,0.974874372,0.847829233,0.967272727,0.94081007,1,0.974479907
"('15.png', '1.png')",0.753138075,0.775821522,0.736318408,0.808477737,0.916666667,0.859858429,0.959459459,0.912937355,1,0.961446604
"('15.png', '45.png')",0.827868852,0.809521449,0.68372093,0.845567963,0.899038462,0.863351328,0.95709571,0.961964514,0.997354497,0.953130429
"('15.png', '39.png')",0.8,0.848275611,0.691542289,0.764696982,0.871345029,0.825258467,0.990131579,0.951450204,0.994708995,0.963555783
"('15.png', '40.png')",0.861660079,0.83681555,0.693396226,0.813779456,0.882653061,0.83222508,0.967871486,0.933831876,1,0.974479907
"('15.png', '3.png')",0.836,0.782523155,0.671111111,0.790962317,0.907317073,0.867114853,0.956175299,0.931640707,1,0.932232705
"('15.png', '20.png')",0.788135593,0.798080617,0.625531915,0.811411307,0.923076923,0.844330973,0.98943662,0.935094579,1,0.952700952
"('15.png', '64.png')",0.756183746,0.829440197,0.825136612,0.805221077,0.913793103,0.835799074,0.956521739,0.936547146,1,0.887244654
"('15.png', '33.png')",0.871244635,0.803491137,0.719211823,0.733298291,0.897058824,0.870488718,0.961206897,0.894675319,1,0.910660891
"('15.png', '24.png')",0.929166667,0.86122152,0.787234043,0.78999645,0.918181818,0.852582369,0.957081545,0.943335378,0.997375328,0.956966165
"('15.png', '19.png')",0.918032787,0.875437164,0.727272727,0.77910729,0.915789474,0.869808671,0.96350365,0.957638043,1,0.972057367
"('15.png', '38.png')",0.810483871,0.761224623,0.669603524,0.792986365,0.955,0.869526619,0.97979798,0.913425102,1,0.962200395
"('15.png', '34.png')",0.793650794,0.79713429,0.630541872,0.669320937,0.939086294,0.865831388,0.951807229,0.888211795,1,0.974479907
"('15.png', '29.png')",0.840909091,0.757680416,0.624454148,0.799946166,0.962162162,0.8680803,0.984555985,0.928128326,0.996710526,0.925628958
"('15.png', '49.png')",0.858974359,0.834690782,0.731958763,0.791978322,0.909502262,0.861639206,0.996742671,0.969292026,1,0.954321363
"('15.png', '4.png')",0.901408451,0.797220018,0.673076923,0.765359109,0.900552486,0.861107224,1,0.963370222,1,0.974479907
"('15.png', '59.png')",0.812244898,0.82168109,0.677725118,0.777625835,0.868421053,0.813672371,0.976666667,0.956568651,0.994152047,0.954805922
"('15.png', '50.png')",0.97235023,0.842952704,0.655963303,0.80731464,0.951086957,0.860002694,0.97972973,0.957099483,1,0.951133805
"('15.png', '28.png')",0.863207547,0.663826185,0.704081633,0.782658117,0.953608247,0.856685543,0.949494949,0.901372081,0.993883792,0.95342318
"('15.png', '25.png')",0.86036036,0.727537202,0.681818182,0.81092675,0.886363636,0.786113863,0.972762646,0.949057838,1,0.974479907
"('15.png', '48.png')",0.766816143,0.731805467,0.671568627,0.80760413,0.910447761,0.853254422,0.973509934,0.949346951,0.99726776,0.956758637
"('15.png', '9.png')",0.910638298,0.873713481,0.694063927,0.784211256,0.90952381,0.83297981,0.960854093,0.954114063,0.997245179,0.962169782
"('15.png', '62.png')",0.880851064,0.856872152,0.685344828,0.787451568,0.849462366,0.837567241,0.954198473,0.919426939,1,0.947802657
"('15.png', '44.png')",0.820083682,0.795246915,0.670103093,0.740133906,0.935828877,0.838324943,0.959731544,0.940775748,1,0.962371485
"('15.png', '35.png')",0.761506276,0.653578485,0.680365297,0.78850915,0.910994764,0.816541967,0.984126984,0.92820762,1,0.902059585
"('15.png', '10.png')",0.878228782,0.808914309,0.731132075,0.805842353,0.875647668,0.833377733,0.96812749,0.933058286,1,0.955242234
"('15.png', '18.png')",0.811764706,0.768979096,0.671361502,0.835487766,0.926470588,0.841862515,0.952,0.936014112,0.996815287,0.957967504
"('15.png', '32.png')",0.859574468,0.662407123,0.698564593,0.794513641,0.886904762,0.790908869,0.953846154,0.946400419,1,0.965133161
"('15.png', '21.png')",0.831223629,0.807086995,0.695652174,0.792265583,0.937219731,0.880418466,0.95890411,0.944199579,1,0.907534341
"('15.png', '58.png')",0.844,0.807800931,0.708108108,0.793858084,0.899497487,0.81099807,0.969811321,0.943687652,1,0.948484459
"('52.png', '7.png')",0.727626459,0.792938772,0.909547739,0.805454661,0.948113208,0.855627926,0.953667954,0.912651757,1,0.942966423
"('52.png', '8.png')",0.879464286,0.819996218,0.860576923,0.770965964,0.959390863,0.866895575,0.979381443,0.950609109,1,0.949804487
"('52.png', '11.png')",0.743190661,0.798808713,0.725961538,0.770145038,0.964646465,0.856496517,0.971659919,0.914175289,1,0.949123097
"('52.png', '12.png')",0.847926267,0.852300404,0.917948718,0.824372168,0.927184466,0.849221676,0.978947368,0.937935136,1,0.945784074
"('52.png', '13.png')",0.717054264,0.779465479,0.876344086,0.814453674,0.887966805,0.858051649,0.975845411,0.925058563,1,0.877060392
"('52.png', '47.png')",0.658634538,0.719367202,0.846153846,0.828415879,0.875,0.857205086,0.957264957,0.938419218,1,0.923684523
