Files Compared,ORB,SSIM
"('18.png', '17.png')",0.9038461538461539,0.8666230239839009
"('18.png', '16.png')",0.8975609756097561,0.8550198238652459
"('18.png', '15.png')",0.9186602870813397,0.8518345809439456
"('18.png', '14.png')",0.8990384615384616,0.8684710229618883
"('18.png', '13.png')",0.8412698412698413,0.7380667074180792
"('18.png', '12.png')",0.9611650485436893,0.8987185598885213
"('18.png', '11.png')",0.8764044943820225,0.8275910987076452
"('18.png', '10.png')",0.9312169312169312,0.843645555300777
"('18.png', '9.png')",0.9380952380952381,0.8379281108631672
"('18.png', '6.png')",0.9402985074626866,0.9033035171587013
"('18.png', '7.png')",0.9323671497584541,0.832945277607433
"('18.png', '5.png')",0.9631901840490797,0.8801006435519906
"('18.png', '8.png')",0.92,0.8369184471461467
"('18.png', '4.png')",0.8811881188118812,0.8564555319696833
"('18.png', '3.png')",0.9327354260089686,0.8506772885934183
"('18.png', '2.png')",0.8944444444444445,0.7344639958911093
"('18.png', '1.png')",0.8848484848484849,0.8483321295245503
"('18.png', '30.png')",0.9139784946236559,0.7764180450728638
"('18.png', '29.png')",0.9072164948453608,0.8443450313641497
"('18.png', '28.png')",0.9107142857142857,0.8484123620881702
"('18.png', '27.png')",0.8911917098445595,0.8663746267449378
"('18.png', '26.png')",0.955,0.8687673928599021
"('18.png', '25.png')",0.9096045197740112,0.9037946049760338
"('18.png', '24.png')",0.9210526315789473,0.8405639626165553
"('18.png', '23.png')",0.9552238805970149,0.9012671778601798
"('18.png', '21.png')",0.9528795811518325,0.8664875113941116
"('18.png', '22.png')",0.9004739336492891,0.8498574133075733
"('18.png', '20.png')",0.8833333333333333,0.8437803348256363
"('18.png', '19.png')",0.868020304568528,0.7868618251808434
"('18.png', '39.png')",0.9211822660098522,0.8939689852566567
"('18.png', '38.png')",0.8848167539267016,0.8353826000187422
"('18.png', '37.png')",0.8936170212765957,0.816795970508367
"('18.png', '36.png')",0.8917525773195877,0.8330542108757467
"('18.png', '35.png')",0.923728813559322,0.8395569045063381
"('18.png', '34.png')",0.9724770642201835,0.8792608702396175
"('18.png', '33.png')",0.9339622641509434,0.8549646213606712
"('18.png', '32.png')",0.8663101604278075,0.7967425512408649
"('18.png', '31.png')",0.918918918918919,0.8634873745491441
"('18.png', '45.png')",0.9096045197740112,0.8303093260042967
"('18.png', '44.png')",0.9057591623036649,0.8283196753236016
"('18.png', '43.png')",0.8802083333333334,0.806492454670595
"('18.png', '42.png')",0.8971428571428571,0.8337582128827101
"('18.png', '41.png')",0.8888888888888888,0.799217327743834
"('18.png', '40.png')",0.8984771573604061,0.8433213046886969
"('18.png', '53.png')",0.9381443298969072,0.868599132497541
"('18.png', '52.png')",0.9765258215962441,0.8919776948635326
"('18.png', '51.png')",0.9545454545454546,0.8544978250364244
"('18.png', '50.png')",0.9388646288209607,0.8937788169507841
"('18.png', '49.png')",0.8846153846153846,0.8377104864824264
"('18.png', '48.png')",0.9187817258883249,0.8764236506799672
"('18.png', '47.png')",0.8974358974358975,0.8788534125575206
"('18.png', '46.png')",0.9421052631578948,0.8095449830261483
"('18.png', '59.png')",0.8648648648648649,0.7829640374548842
"('18.png', '58.png')",0.8857142857142857,0.8347263940652533
"('18.png', '57.png')",0.9372197309417041,0.8770952782743668
"('18.png', '56.png')",0.8861386138613861,0.8155038614893139
"('18.png', '55.png')",0.7830188679245284,0.8871442621477531
"('18.png', '54.png')",0.9080459770114943,0.8719925031679668
"('18.png', '64.png')",0.9330143540669856,0.8632361611520379
"('18.png', '63.png')",0.9036144578313253,0.8196422518842446
