Files Compared,ORB,SSIM
"('60.png', '55.png')",0.9584905660377359,0.937536116299564
"('60.png', '57.png')",0.961038961038961,0.9321895271590394
"('60.png', '22.png')",0.948051948051948,0.9574019748030748
"('60.png', '56.png')",0.9549180327868853,0.9437962014499713
"('60.png', '63.png')",0.9712230215827338,0.9434985918420172
"('60.png', '37.png')",0.9477351916376306,0.9433870494683952
"('60.png', '61.png')",0.9832214765100671,0.9482274180686264
"('60.png', '6.png')",0.9514563106796117,0.9263687071877644
"('60.png', '23.png')",0.9411764705882353,0.9145288516975794
"('60.png', '42.png')",0.9833887043189369,0.9475862556253841
"('60.png', '15.png')",0.9664429530201343,0.9501149720537088
"('60.png', '52.png')",0.956081081081081,0.9489035080040521
"('60.png', '7.png')",0.9591078066914498,0.90576503546645
"('60.png', '8.png')",0.9854545454545455,0.9543564214880437
"('60.png', '11.png')",0.969811320754717,0.9151406878302432
"('60.png', '12.png')",0.9521276595744681,0.9389009659717585
"('60.png', '13.png')",0.9754901960784313,0.9281074245136492
"('60.png', '47.png')",0.9617021276595744,0.9365515902170957
"('60.png', '53.png')",0.9620253164556962,0.9120914089145984
"('60.png', '46.png')",0.975609756097561,0.9234392330691054
"('60.png', '43.png')",0.9601449275362319,0.9384403718465254
"('60.png', '26.png')",0.9717741935483871,0.9565993212817578
"('60.png', '54.png')",0.9514563106796117,0.9032815053080379
"('60.png', '41.png')",0.9826086956521739,0.9299064219775284
"('60.png', '36.png')",0.9446366782006921,0.9472333999327023
"('60.png', '51.png')",0.92578125,0.9441665664287263
"('60.png', '2.png')",0.9768339768339769,0.9554889916069885
"('60.png', '27.png')",0.9484126984126984,0.9452534737846857
"('60.png', '17.png')",0.9727272727272728,0.9190158463263888
"('60.png', '16.png')",0.9655172413793104,0.8993907542235718
"('60.png', '31.png')",0.9567567567567568,0.9091617600724774
"('60.png', '5.png')",0.9485714285714286,0.8767616944677857
"('60.png', '30.png')",0.9590443686006825,0.9390660355003013
"('60.png', '14.png')",0.9581881533101045,0.9430572015378091
"('60.png', '1.png')",0.9539748953974896,0.9205889548602643
"('60.png', '45.png')",0.972027972027972,0.9618647163724544
"('60.png', '39.png')",0.9931972789115646,0.9549261344586047
"('60.png', '40.png')",0.9613899613899614,0.9396276729351666
"('60.png', '3.png')",0.9486166007905138,0.9322082346434887
"('60.png', '20.png')",0.975609756097561,0.932362405419334
"('60.png', '64.png')",0.9578544061302682,0.9373914287016971
"('60.png', '33.png')",0.9606986899563319,0.8886221456888145
"('60.png', '24.png')",0.9547325102880658,0.9350358524465808
"('60.png', '19.png')",0.966542750929368,0.9582376032157828
"('60.png', '38.png')",0.95,0.9081550172404181
"('60.png', '34.png')",0.93125,0.8899378519099703
