Files Compared,ORB,SSIM
"('1.png', '2.png')",0.572,0.7578868461649626
"('1.png', '3.png')",0.7053140096618358,0.6554707397332408
"('1.png', '4.png')",0.5990783410138248,0.7397193257587835
"('1.png', '5.png')",0.6903225806451613,0.48904492929420895
"('1.png', '6.png')",0.5595238095238095,0.7623810008915273
"('1.png', '7.png')",0.5223214285714286,0.6239100642375747
"('1.png', '8.png')",0.7189189189189189,0.7228310382825162
"('1.png', '9.png')",0.5462555066079295,0.6766613666544684
"('1.png', '10.png')",0.6084905660377359,0.6425420224493041
"('1.png', '11.png')",0.4672489082969432,0.591066358702483
"('1.png', '12.png')",0.5879629629629629,0.6797822252560438
"('1.png', '13.png')",0.6134453781512605,0.7411189788524486
"('1.png', '14.png')",0.5638766519823789,0.6510883780438655
"('1.png', '15.png')",0.5892857142857143,0.7196647615737136
"('1.png', '16.png')",0.6046511627906976,0.6524330111956059
"('1.png', '17.png')",0.6322869955156951,0.7581686592360658
"('1.png', '18.png')",0.6728971962616822,0.700213159815652
"('1.png', '19.png')",0.7078651685393258,0.5768843283686685
"('1.png', '20.png')",0.6192893401015228,0.7476680016432861
"('1.png', '21.png')",0.6074380165289256,0.7721560693768442
"('1.png', '22.png')",0.592741935483871,0.7385910622368751
"('1.png', '23.png')",0.5980861244019139,0.7457306712878816
"('1.png', '24.png')",0.676923076923077,0.6827825382628075
"('1.png', '25.png')",0.751412429378531,0.6495575855508956
"('1.png', '26.png')",0.6405228758169934,0.5194493139726051
"('1.png', '27.png')",0.5637254901960784,0.6799770781661391
"('1.png', '28.png')",0.783625730994152,0.5880669223064015
"('1.png', '29.png')",0.5826086956521739,0.6917818629093583
"('1.png', '30.png')",0.587378640776699,0.6553060687654084
"('1.png', '31.png')",0.5609756097560976,0.7683397484624219
"('1.png', '32.png')",0.6614583333333334,0.5470376421327842
"('1.png', '33.png')",0.5905172413793104,0.6765177135471689
"('1.png', '34.png')",0.6270491803278688,0.7708184253209053
"('1.png', '35.png')",0.6448598130841121,0.6382489772520333
"('1.png', '36.png')",0.65625,0.7767452404860306
"('1.png', '37.png')",0.6355555555555555,0.6934253004284727
"('1.png', '38.png')",0.592,0.7483729328525452
"('1.png', '39.png')",0.5127118644067796,0.6813062524969634
"('1.png', '40.png')",0.588,0.7278363392517934
"('1.png', '41.png')",0.6170212765957447,0.7458523920278406
"('1.png', '42.png')",0.6118721461187214,0.6421501645982474
"('1.png', '43.png')",0.6571428571428571,0.6344853990457938
"('1.png', '44.png')",0.5255813953488372,0.6376153165848718
"('1.png', '45.png')",0.6079295154185022,0.6665035415676295
"('1.png', '46.png')",0.7564102564102564,0.5886757146566879
"('1.png', '47.png')",0.46396396396396394,0.5801976237416867
"('1.png', '48.png')",0.4977578475336323,0.5874050667218523
"('1.png', '49.png')",0.6206896551724138,0.7271810552886229
"('1.png', '50.png')",0.6236559139784946,0.6732298196502301
"('1.png', '51.png')",0.536697247706422,0.6240264438310962
"('1.png', '52.png')",0.6017699115044248,0.7006518137978707
"('1.png', '53.png')",0.6910112359550562,0.5881983840516251
"('1.png', '54.png')",0.5416666666666666,0.6438253659875725
"('1.png', '55.png')",0.6134020618556701,0.5846668066783474
"('1.png', '56.png')",0.5345622119815668,0.718851757408657
"('1.png', '57.png')",0.5921052631578947,0.7515114504628261
"('1.png', '58.png')",0.6262135922330098,0.7230736705493839
"('1.png', '59.png')",0.6293103448275862,0.7162738346749956
"('1.png', '60.png')",0.5555555555555556,0.6772621641410302
"('1.png', '61.png')",0.6486486486486487,0.6519185721412945
"('1.png', '62.png')",0.6382113821138211,0.7410910116349676
"('1.png', '63.png')",0.5579399141630901,0.6475138612387302
"('1.png', '64.png')",0.5822222222222222,0.7208435447756513
"('2.png', '3.png')",0.6530612244897959,0.6296457296090144
"('2.png', '4.png')",0.5888324873096447,0.6992548166673634
"('2.png', '5.png')",0.6024844720496895,0.4888973366011189
"('2.png', '6.png')",0.5580357142857143,0.6806385184317171
"('2.png', '7.png')",0.5320197044334976,0.6081165335601313
"('2.png', '8.png')",0.6927710843373494,0.6817480153725963
"('2.png', '9.png')",0.5573770491803278,0.6356479901983768
"('2.png', '10.png')",0.5625,0.6474852983990175
"('2.png', '11.png')",0.4686192468619247,0.6046276007079796
"('2.png', '12.png')",0.5658536585365853,0.6180956270344365
"('2.png', '13.png')",0.5221238938053098,0.64202027967703
"('2.png', '14.png')",0.5345622119815668,0.6150280556601925
"('2.png', '15.png')",0.5714285714285714,0.6488879498744089
"('2.png', '16.png')",0.5867346938775511,0.6193876345396451
"('2.png', '17.png')",0.6,0.6736166126958473
"('2.png', '18.png')",0.6205128205128205,0.6526281343181433
"('2.png', '19.png')",0.7,0.5884667206368294
"('2.png', '20.png')",0.5618556701030928,0.6692242545380297
"('2.png', '21.png')",0.5560747663551402,0.6933889081650532
"('2.png', '22.png')",0.5528846153846154,0.6459317237978249
"('2.png', '23.png')",0.5860215053763441,0.6702877196653665
"('2.png', '24.png')",0.6174863387978142,0.6520952801861334
"('2.png', '25.png')",0.7361963190184049,0.6235143690274505
"('2.png', '26.png')",0.624113475177305,0.5185496836668064
"('2.png', '27.png')",0.5434782608695652,0.6254947200635573
"('2.png', '28.png')",0.7677419354838709,0.5929364644662432
"('2.png', '29.png')",0.5893719806763285,0.6724602752504408
"('2.png', '30.png')",0.5663265306122449,0.6330640569651608
"('2.png', '31.png')",0.5242290748898678,0.6817928867955262
"('2.png', '32.png')",0.6136363636363636,0.5365832416184638
"('2.png', '33.png')",0.5794392523364486,0.6455302680072216
"('2.png', '34.png')",0.6036036036036037,0.7086606135221393
"('2.png', '35.png')",0.6267942583732058,0.6402143915667852
"('2.png', '36.png')",0.5665024630541872,0.6795226017620847
