Files Compared,ORB,SSIM
"('1.png', '2.png')",0.9263157894736842,0.8081671630902848
"('1.png', '3.png')",0.9137055837563451,0.8797775338406635
"('1.png', '4.png')",0.9515418502202643,0.9063043368900336
"('1.png', '5.png')",0.9349112426035503,0.9048100803177812
"('1.png', '6.png')",0.9405940594059405,0.8789571503655592
"('1.png', '7.png')",0.9387755102040817,0.8913183038938772
"('1.png', '8.png')",0.9543147208121827,0.8892803474040707
"('1.png', '9.png')",0.9040404040404041,0.8858576456013737
"('1.png', '10.png')",0.8736842105263158,0.8276958690057433
"('1.png', '11.png')",0.900523560209424,0.8667763128921692
"('1.png', '12.png')",0.9005524861878453,0.8042294439113773
"('1.png', '13.png')",0.8934010152284264,0.8167240352456866
"('1.png', '14.png')",0.9744897959183674,0.8923780055775244
"('1.png', '15.png')",0.9278846153846154,0.8857123800822707
"('1.png', '16.png')",0.8771929824561403,0.8655949118581101
"('1.png', '17.png')",0.9,0.8562879814261795
"('1.png', '18.png')",0.9132653061224489,0.8671072910933503
"('1.png', '19.png')",0.9116022099447514,0.8290681403162611
"('1.png', '20.png')",0.9174757281553398,0.8530974654736553
"('1.png', '21.png')",0.9519230769230769,0.9017462279233617
"('1.png', '22.png')",0.9186046511627907,0.7485832430823128
"('1.png', '23.png')",0.9497206703910615,0.8883656275992141
"('1.png', '24.png')",0.8638743455497382,0.8233586337916003
"('1.png', '25.png')",0.8911917098445595,0.8470008187368535
"('1.png', '26.png')",0.9556650246305419,0.8845081426005722
"('1.png', '27.png')",0.9252873563218391,0.9025284089425751
"('1.png', '28.png')",0.92018779342723,0.8877231364271251
"('1.png', '29.png')",0.905,0.9042814330182459
"('1.png', '30.png')",0.8693181818181818,0.8389847883358628
"('1.png', '31.png')",0.9132947976878613,0.8733098328469308
"('1.png', '32.png')",0.9130434782608695,0.7564702530307876
"('1.png', '33.png')",0.9,0.8481345299460578
"('1.png', '34.png')",0.8848167539267016,0.8448891020449034
"('1.png', '35.png')",0.9212962962962963,0.8609694489805017
"('1.png', '36.png')",0.9096045197740112,0.8729246930077954
"('1.png', '37.png')",0.9114583333333334,0.8367159997538334
"('1.png', '38.png')",0.8913043478260869,0.9043436798691827
"('1.png', '39.png')",0.9222797927461139,0.9119148718817423
"('1.png', '40.png')",0.9019607843137255,0.8756088178835911
"('1.png', '41.png')",0.8854166666666666,0.8208896537302026
"('1.png', '42.png')",0.9082125603864735,0.8613886209379161
"('1.png', '43.png')",0.8957055214723927,0.8196918716959014
"('1.png', '44.png')",0.9128205128205128,0.8178962791408826
"('1.png', '45.png')",0.8918918918918919,0.894428549318607
"('1.png', '46.png')",0.9148936170212766,0.8566977005197605
"('1.png', '47.png')",0.8592964824120602,0.8656922003652158
"('1.png', '48.png')",0.9196428571428571,0.8818493147169773
"('1.png', '49.png')",0.8877551020408163,0.8563328099196221
"('1.png', '50.png')",0.9230769230769231,0.8781858849130691
"('1.png', '51.png')",0.92,0.8332993625625972
"('1.png', '52.png')",0.9470899470899471,0.8799497840457423
"('1.png', '53.png')",0.8967391304347826,0.8417573044971395
"('1.png', '54.png')",0.9242424242424242,0.8997614490577401
"('1.png', '55.png')",0.918918918918919,0.8938185722541716
"('1.png', '56.png')",0.8842105263157894,0.8183226937610799
"('1.png', '57.png')",0.958974358974359,0.9056536607593202
"('1.png', '58.png')",0.9180327868852459,0.8349706005631953
"('1.png', '59.png')",0.8532608695652174,0.824083161480281
"('1.png', '60.png')",0.9262672811059908,0.8667367548759563
"('1.png', '61.png')",0.9295774647887324,0.8773809201398715
"('1.png', '62.png')",0.898936170212766,0.7663072819995529
"('1.png', '63.png')",0.861271676300578,0.7824035257088301
"('1.png', '64.png')",0.9354838709677419,0.8748311886134014
"('2.png', '3.png')",0.9085714285714286,0.8139686429324406
"('2.png', '4.png')",0.9427083333333334,0.8076355012163222
"('2.png', '5.png')",0.9096774193548387,0.8005063893264742
"('2.png', '6.png')",0.8940092165898618,0.7879933941246806
"('2.png', '7.png')",0.921875,0.8009497788327501
"('2.png', '8.png')",0.9174757281553398,0.7885819188390896
"('2.png', '9.png')",0.8564102564102564,0.8115527063560264
"('2.png', '10.png')",0.8532608695652174,0.7813634753056874
"('2.png', '11.png')",0.9011627906976745,0.78436377172459
"('2.png', '12.png')",0.8555555555555555,0.7175463758631399
"('2.png', '13.png')",0.8814432989690721,0.783614616359234
"('2.png', '14.png')",0.9257425742574258,0.8076575623301002
"('2.png', '15.png')",0.9405940594059405,0.7982869003837704
"('2.png', '16.png')",0.8095238095238095,0.7764018345724469
"('2.png', '17.png')",0.8987341772151899,0.7730803170660422
"('2.png', '18.png')",0.8730964467005076,0.7787895997009698
"('2.png', '19.png')",0.8797814207650273,0.8079534302788861
"('2.png', '20.png')",0.9317073170731708,0.7892711394801144
"('2.png', '21.png')",0.9615384615384616,0.8214234723953652
"('2.png', '22.png')",0.8717948717948718,0.7635705188081129
"('2.png', '23.png')",0.8888888888888888,0.7978421252578646
"('2.png', '24.png')",0.8195876288659794,0.7946336757023209
"('2.png', '25.png')",0.8944444444444445,0.7519239247938767
"('2.png', '26.png')",0.9308510638297872,0.7947101440208454
"('2.png', '27.png')",0.8982035928143712,0.8072790434023784
"('2.png', '28.png')",0.9226519337016574,0.8001807873630176
