Files Compared,ORB,SSIM
"('60.png', '55.png')",0.6923076923076923,0.8023424418776296
"('60.png', '57.png')",0.7857142857142857,0.7389209177359192
"('60.png', '22.png')",0.8288288288288288,0.7913132145279659
"('60.png', '56.png')",0.8008849557522124,0.8209024798061871
"('60.png', '63.png')",0.8571428571428571,0.821237617955143
"('60.png', '37.png')",0.8,0.751406255426233
"('60.png', '61.png')",0.8045454545454546,0.810287462600933
"('60.png', '6.png')",0.8036529680365296,0.8139590203714722
"('60.png', '23.png')",0.8371040723981901,0.7988952957294364
"('60.png', '42.png')",0.6167400881057269,0.7502783576938398
"('60.png', '15.png')",0.6609442060085837,0.7812286360262917
"('60.png', '52.png')",0.8046511627906977,0.7924779209022713
"('60.png', '7.png')",0.8523809523809524,0.8003368231489797
"('60.png', '8.png')",0.7567567567567568,0.8377924217507141
"('60.png', '11.png')",0.6347826086956522,0.7757339532674119
"('60.png', '12.png')",0.896551724137931,0.8247122535943623
"('60.png', '13.png')",0.8543689320388349,0.8081181502353969
"('60.png', '47.png')",0.7899543378995434,0.8235257894016841
"('60.png', '53.png')",0.8177339901477833,0.818437939128177
"('60.png', '46.png')",0.8181818181818182,0.7552352429334204
"('60.png', '43.png')",0.7702702702702703,0.8217668340746401
"('60.png', '26.png')",0.813953488372093,0.7673746843212813
"('60.png', '54.png')",0.8162393162393162,0.8213003620552733
"('60.png', '41.png')",0.8203883495145631,0.7440109009845806
"('60.png', '36.png')",0.7571428571428571,0.7675982683227366
"('60.png', '51.png')",0.7510917030567685,0.804330935208312
"('60.png', '2.png')",0.8325991189427313,0.8118188046958736
"('60.png', '27.png')",0.8114035087719298,0.8187094570007125
"('60.png', '17.png')",0.7373271889400922,0.786270254109779
"('60.png', '16.png')",0.8091286307053942,0.8257902393478765
"('60.png', '31.png')",0.8385650224215246,0.7316444670363157
"('60.png', '5.png')",0.8272727272727273,0.7975128874157198
"('60.png', '30.png')",0.7867298578199052,0.8100252006386528
"('60.png', '14.png')",0.8599033816425121,0.8001774885960634
"('60.png', '1.png')",0.8666666666666667,0.8282673926477747
"('60.png', '45.png')",0.8116591928251121,0.8334807833696226
"('60.png', '39.png')",0.8557213930348259,0.7791686786319562
"('60.png', '40.png')",0.8177570093457944,0.8278727076737837
"('60.png', '3.png')",0.7345132743362832,0.7963206069795413
"('60.png', '20.png')",0.6769911504424779,0.7653796190559904
"('60.png', '64.png')",0.8980582524271845,0.8279664036243704
"('60.png', '33.png')",0.8199052132701422,0.7591878854987758
"('60.png', '24.png')",0.8878048780487805,0.8091395676098503
"('60.png', '19.png')",0.8407079646017699,0.8431481831896418
"('60.png', '38.png')",0.7627118644067796,0.8019249680464675
"('60.png', '34.png')",0.7511961722488039,0.6697224730823969
"('60.png', '29.png')",0.6784140969162996,0.7526736790522172
"('60.png', '49.png')",0.8190954773869347,0.8209745446579707
"('60.png', '4.png')",0.8215962441314554,0.7838906480620658
"('60.png', '59.png')",0.7854077253218884,0.8044164514713463
"('60.png', '50.png')",0.8133333333333334,0.8512696692594374
"('60.png', '28.png')",0.7557603686635944,0.8010489822827479
"('60.png', '25.png')",0.8202764976958525,0.7977661420272831
"('60.png', '48.png')",0.7973568281938326,0.8273562505205604
"('60.png', '9.png')",0.8173913043478261,0.7864747239547246
"('60.png', '62.png')",0.8247863247863247,0.802082285992876
"('60.png', '44.png')",0.7902439024390244,0.7522194615869008
"('60.png', '35.png')",0.8,0.8121615993510272
"('60.png', '10.png')",0.8294930875576036,0.8299579255711887
"('60.png', '18.png')",0.813953488372093,0.8254062126472118
"('60.png', '32.png')",0.8888888888888888,0.7855825482071701
"('60.png', '21.png')",0.7737556561085973,0.8118946294826763
"('60.png', '58.png')",0.788659793814433,0.8094252741412601
"('55.png', '57.png')",0.7039106145251397,0.7097785865221199
"('55.png', '22.png')",0.7865168539325843,0.7928586444060183
"('55.png', '56.png')",0.7277227722772277,0.7950842016261319
"('55.png', '63.png')",0.7407407407407407,0.8067277424983909
"('55.png', '37.png')",0.6635514018691588,0.7464985737502606
"('55.png', '61.png')",0.6367924528301887,0.8011662873445492
"('55.png', '6.png')",0.7184466019417476,0.8181707881570359
"('55.png', '23.png')",0.729064039408867,0.7875909498265745
"('55.png', '42.png')",0.6059322033898306,0.7495298960181681
"('55.png', '15.png')",0.5756302521008403,0.7497530424047474
